1 -nan -nan
1.100000 -nan -nan
1.200000 -nan -nan
1.300000 -nan -nan
1.400000 -nan -nan
1.500000 -nan -nan
1.600000 -nan -nan
1.700000 -nan -nan
1.800000 -nan -nan
1.900000 -nan -nan
2.000000 -nan -nan
2.100000 -nan -nan
2.200000 -nan -nan
2.300000 -nan -nan
2.400000 -nan -nan
2.500000 -nan -nan
2.600000 -nan -nan
2.700000 -nan -nan
2.800000 -nan -nan
2.900000 -nan -nan
3.000000 0.000000 0.000000
3.100000 0.000000 0.000000
3.200000 0.000000 0.000000
3.300000 0.000000 0.000000
3.400000 0.000000 0.000000
3.500000 0.000000 0.000000
3.600000 0.000000 0.000000
3.700000 0.000000 0.000000
3.800000 0.000000 0.000000
3.900000 0.000000 0.000000
4.000000 0.000000 0.000000
4.100000 0.000000 0.000000
4.200000 0.000000 0.000000
4.300000 0.000000 0.000000
4.400000 0.000000 0.000000
4.500000 0.000000 0.000000
4.600000 0.000000 0.000000
4.700000 0.000000 0.000000
4.800000 0.000000 0.000000
4.900000 0.000000 0.000000
5.000000 0.000000 0.000000
5.100000 0.000000 0.000000
5.200000 0.000000 0.000000
5.300000 0.000000 0.000000
5.400000 0.000000 0.000000
5.500000 0.000000 0.000000
5.600000 0.000000 0.000000
5.700000 0.000000 0.000000
5.800000 0.000000 0.000000
5.900000 0.000000 0.000000
6.000000 0.000000 -33.333332
6.100000 0.000000 -33.333332
6.200000 0.000000 -33.333332
6.300000 0.000000 -33.333332
6.400000 0.000000 -33.333332
6.500000 0.000000 -33.333332
6.600000 0.000000 -33.333332
6.700000 0.000000 -33.333332
6.800000 0.000000 -33.333332
6.900000 0.000000 -33.333332
7.000000 0.000000 -33.333332
7.100000 0.000000 -33.333332
7.200000 0.000000 -33.333332
7.300000 0.000000 -33.333332
7.400000 0.000000 -33.333332
7.500000 0.000000 -33.333332
7.600000 0.000000 -33.333332
7.700000 0.000000 -33.333332
7.800000 0.000000 -33.333332
7.900000 0.000000 -33.333332
8.000000 0.000000 -28.571428
8.100000 0.000000 -28.571428
8.200000 0.000000 -28.571428
8.300000 0.000000 -28.571428
8.400000 0.000000 -28.571428
8.500000 0.000000 -28.571428
8.600000 0.000000 -28.571428
8.700000 0.000000 -28.571428
8.800000 0.000000 -28.571428
8.900000 0.000000 -28.571428
9.000000 0.000000 -33.333332
9.100000 0.000000 -33.333332
9.200000 0.000000 -33.333332
9.300000 0.000000 -33.333332
9.400000 0.000000 -33.333332
9.500000 0.000000 -33.333332
9.600000 0.000000 -33.333332
9.700000 0.000000 -33.333332
9.800000 0.000000 -33.333332
9.900000 0.000000 -33.333332
10.000000 0.000000 -40.000000
10.100000 0.000000 -40.000000
10.200000 0.000000 -40.000000
10.300000 0.000000 -40.000000
10.400000 0.000000 -40.000000
10.500000 0.000000 -40.000000
10.600000 0.000000 -40.000000
10.700000 0.000000 -40.000000
10.800000 0.000000 -40.000000
10.900000 0.000000 -40.000000
11.000000 0.000000 -50.000000
11.100000 0.000000 -50.000000
11.200000 0.000000 -50.000000
11.300000 0.000000 -50.000000
11.400000 0.000000 -50.000000
11.500000 0.000000 -50.000000
11.600000 0.000000 -50.000000
11.700000 0.000000 -50.000000
11.800000 0.000000 -50.000000
11.900000 0.000000 -50.000000
12.000000 0.000000 -46.666668
12.100000 0.000000 -46.666668
12.200000 0.000000 -46.666668
12.300000 0.000000 -46.666668
12.400000 0.000000 -46.666668
12.500000 0.000000 -46.666668
12.600000 0.000000 -46.666668
12.700000 0.000000 -46.666668
12.800000 0.000000 -46.666668
12.900000 0.000000 -46.666668
13.000000 0.000000 -42.105263
13.100000 0.000000 -42.105263
13.200000 0.000000 -42.105263
13.300000 0.000000 -42.105263
13.400000 0.000000 -42.105263
13.500000 0.000000 -42.105263
13.600000 0.000000 -42.105263
13.700000 0.000000 -42.105263
13.800000 0.000000 -42.105263
13.900000 0.000000 -42.105263
14.000000 0.000000 -59.090908
14.100000 0.000000 -59.090908
14.200000 0.000000 -59.090908
14.300000 0.000000 -59.090908
14.400000 0.000000 -59.090908
14.500000 0.000000 -59.090908
14.600000 0.000000 -59.090908
14.700000 0.000000 -59.090908
14.800000 0.000000 -59.090908
14.900000 0.000000 -59.090908
15.000000 0.000000 -53.846153
15.100000 0.000000 -53.846153
15.200000 0.000000 -53.846153
15.300000 0.000000 -53.846153
15.400000 0.000000 -53.846153
15.500000 0.000000 -53.846153
15.600000 0.000000 -53.846153
15.700000 0.000000 -53.846153
15.800000 0.000000 -53.846153
15.900000 0.000000 -53.846153
16.000000 0.000000 -65.714287
16.100000 0.000000 -65.714287
16.200001 0.000000 -65.714287
16.299999 0.000000 -65.714287
16.400000 0.000000 -65.714287
16.500000 0.000000 -65.714287
16.600000 0.000000 -65.714287
16.700001 0.000000 -65.714287
16.799999 0.000000 -65.714287
16.900000 0.000000 -65.714287
17.000000 -2.702703 -62.162163
17.100000 -2.702703 -62.162163
17.200001 -2.702703 -62.162163
17.299999 -2.702703 -62.162163
17.400000 -2.702703 -62.162163
17.500000 -2.702703 -62.162163
17.600000 -2.702703 -62.162163
17.700001 -2.702703 -62.162163
17.799999 -2.702703 -62.162163
17.900000 -2.702703 -62.162163
18.000000 0.000000 -62.162163
18.100000 0.000000 -62.162163
18.200001 0.000000 -62.162163
18.299999 0.000000 -62.162163
18.400000 0.000000 -62.162163
18.500000 0.000000 -62.162163
18.600000 0.000000 -62.162163
18.700001 0.000000 -62.162163
18.799999 0.000000 -62.162163
18.900000 0.000000 -62.162163
19.000000 0.000000 -64.864868
19.100000 0.000000 -64.864868
19.200001 0.000000 -64.864868
19.299999 0.000000 -64.864868
19.400000 0.000000 -64.864868
19.500000 0.000000 -64.864868
19.600000 0.000000 -64.864868
19.700001 0.000000 -64.864868
19.799999 0.000000 -64.864868
19.900000 0.000000 -64.864868
20.000000 -2.325581 -62.790699
20.100000 -2.325581 -62.790699
20.200001 -2.325581 -62.790699
20.299999 -2.325581 -62.790699
20.400000 -2.325581 -62.790699
20.500000 -2.325581 -62.790699
20.600000 -2.325581 -62.790699
20.700001 -2.325581 -62.790699
20.799999 -2.325581 -62.790699
20.900000 -2.325581 -62.790699
21.000000 0.000000 -68.627449
21.100000 0.000000 -68.627449
21.200001 0.000000 -68.627449
21.299999 0.000000 -68.627449
21.400000 0.000000 -68.627449
21.500000 0.000000 -68.627449
21.600000 0.000000 -68.627449
21.700001 0.000000 -68.627449
21.799999 0.000000 -68.627449
21.900000 0.000000 -68.627449
22.000000 0.000000 -71.428574
22.100000 0.000000 -71.428574
22.200001 0.000000 -71.428574
22.299999 0.000000 -71.428574
22.400000 0.000000 -71.428574
22.500000 0.000000 -71.428574
22.600000 0.000000 -71.428574
22.700001 0.000000 -71.428574
22.799999 0.000000 -71.428574
22.900000 0.000000 -71.428574
23.000000 0.000000 -71.153847
23.100000 0.000000 -71.153847
23.200001 0.000000 -71.153847
23.299999 0.000000 -71.153847
23.400000 0.000000 -71.153847
23.500000 0.000000 -71.153847
23.600000 0.000000 -71.153847
23.700001 0.000000 -71.153847
23.799999 0.000000 -71.153847
23.900000 0.000000 -71.153847
24.000000 0.000000 -70.491806
24.100000 0.000000 -70.491806
24.200001 0.000000 -70.491806
24.299999 0.000000 -70.491806
24.400000 0.000000 -70.491806
24.500000 0.000000 -70.491806
24.600000 0.000000 -70.491806
24.700001 0.000000 -70.491806
24.799999 0.000000 -70.491806
24.900000 0.000000 -70.491806
25.000000 -1.612903 -72.580643
25.100000 -1.612903 -72.580643
25.200001 -1.612903 -72.580643
25.299999 -1.612903 -72.580643
25.400000 -1.612903 -72.580643
25.500000 -1.612903 -72.580643
25.600000 -1.612903 -72.580643
25.700001 -1.612903 -72.580643
25.799999 -1.612903 -72.580643
25.900000 -1.612903 -72.580643
26.000000 -5.797101 -73.913040
26.100000 -5.797101 -73.913040
26.200001 -5.797101 -73.913040
26.299999 -5.797101 -73.913040
26.400000 -5.797101 -73.913040
26.500000 -5.797101 -73.913040
26.600000 -5.797101 -73.913040
26.700001 -5.797101 -73.913040
26.799999 -5.797101 -73.913040
26.900000 -5.797101 -73.913040
27.000000 -4.225352 -71.830986
27.100000 -4.225352 -71.830986
27.200001 -4.225352 -71.830986
27.299999 -4.225352 -71.830986
27.400000 -4.225352 -71.830986
27.500000 -4.225352 -71.830986
27.600000 -4.225352 -71.830986
27.700001 -4.225352 -71.830986
27.799999 -4.225352 -71.830986
27.900000 -4.225352 -71.830986
28.000000 -12.658228 -75.949364
28.100000 -12.658228 -75.949364
28.200001 -12.658228 -75.949364
28.299999 -12.658228 -75.949364
28.400000 -12.658228 -75.949364
28.500000 -12.658228 -75.949364
28.600000 -12.658228 -75.949364
28.700001 -12.658228 -75.949364
28.799999 -12.658228 -75.949364
28.900000 -12.658228 -75.949364
29.000000 -4.347826 -69.565216
29.100000 -4.347826 -69.565216
29.200001 -4.347826 -69.565216
29.299999 -4.347826 -69.565216
29.400000 -4.347826 -69.565216
29.500000 -4.347826 -69.565216
29.600000 -4.347826 -69.565216
29.700001 -4.347826 -69.565216
29.799999 -4.347826 -69.565216
29.900000 -4.347826 -69.565216
30.000000 -4.545455 -77.272728
30.100000 -4.545455 -77.272728
30.200001 -4.545455 -77.272728
30.299999 -4.545455 -77.272728
30.400000 -4.545455 -77.272728
30.500000 -4.545455 -77.272728
30.600000 -4.545455 -77.272728
30.700001 -4.545455 -77.272728
30.799999 -4.545455 -77.272728
30.900000 -4.545455 -77.272728
31.000000 -11.250000 -72.500000
31.100000 -11.250000 -72.500000
31.200001 -11.250000 -72.500000
31.299999 -11.250000 -72.500000
31.400000 -11.250000 -72.500000
31.500000 -11.250000 -72.500000
31.600000 -11.250000 -72.500000
31.700001 -11.250000 -72.500000
31.799999 -11.250000 -72.500000
31.900000 -11.250000 -72.500000
32.000000 -6.382979 -74.468086
