1 0.000004 0.000003 0.000006 0.000008 0.000004
2 0.000005 0.000005 0.000006 0.000007 0.000005
3 0.000009 0.000009 0.000010 0.000011 0.000009
4 0.000012 0.000011 0.000012 0.000013 0.000012
5 0.000018 0.000017 0.000018 0.000019 0.000018
6 0.000025 0.000024 0.000026 0.000027 0.000025
7 0.000047 0.000046 0.000047 0.000048 0.000046
8 0.000081 0.000080 0.000082 0.000083 0.000080
9 0.000126 0.000125 0.000127 0.000128 0.000125
10 0.000189 0.000177 0.000202 0.000221 0.000183
11 0.000259 0.000249 0.000268 0.000276 0.000237
12 0.000315 0.000233 0.000397 0.000359 0.000160
13 0.000274 0.000273 0.000274 0.000275 0.000273
14 0.000299 0.000267 0.000332 0.000391 0.000288
15 0.000349 0.000301 0.000396 0.000419 0.000312
16 0.000395 0.000381 0.000408 0.000426 0.000386
17 0.000587 0.000585 0.000588 0.000591 0.000585
18 0.000606 0.000600 0.000611 0.000621 0.000602
19 0.000682 0.000668 0.000697 0.000723 0.000675
20 0.001038 0.000919 0.001157 0.001300 0.000967
21 0.001241 0.001226 0.001256 0.001282 0.001233
22 0.001653 0.001569 0.001738 0.001813 0.001599
23 0.001905 0.001900 0.001909 0.001913 0.001900
24 0.002566 0.002450 0.002682 0.002836 0.002501
25 0.002817 0.002719 0.002916 0.003022 0.002756
26 0.003497 0.003403 0.003591 0.003701 0.003444
27 0.003648 0.003514 0.003781 0.004025 0.003593
28 0.004147 0.003994 0.004300 0.004483 0.004065
29 0.005782 0.005716 0.005849 0.005964 0.005747
30 0.005456 0.005397 0.005515 0.005570 0.005419
