1 0.000004 0.000002 0.000005 0.000007 0.000003
2 0.000005 0.000005 0.000006 0.000007 0.000005
3 0.000009 0.000009 0.000010 0.000010 0.000009
4 0.000014 0.000014 0.000014 0.000015 0.000014
5 0.000023 0.000022 0.000024 0.000025 0.000022
6 0.000048 0.000047 0.000049 0.000050 0.000046
7 0.000079 0.000078 0.000079 0.000080 0.000078
8 0.000111 0.000097 0.000126 0.000153 0.000106
9 0.000111 0.000109 0.000113 0.000113 0.000106
10 0.000219 0.000193 0.000246 0.000292 0.000202
11 0.000290 0.000259 0.000320 0.000336 0.000265
12 0.000390 0.000382 0.000398 0.000411 0.000384
13 0.000289 0.000158 0.000419 0.000504 0.000206
14 0.000301 0.000272 0.000329 0.000358 0.000284
15 0.000391 0.000386 0.000396 0.000399 0.000386
16 0.000532 0.000519 0.000545 0.000568 0.000525
17 0.000557 0.000537 0.000577 0.000595 0.000544
18 0.000754 0.000749 0.000759 0.000763 0.000748
19 0.000760 0.000740 0.000780 0.000815 0.000749
20 0.000938 0.000931 0.000945 0.000954 0.000933
21 0.001257 0.001243 0.001270 0.001293 0.001246
22 0.001380 0.001357 0.001403 0.001419 0.001356
23 0.002115 0.002064 0.002165 0.002231 0.002076
24 0.002431 0.002420 0.002443 0.002458 0.002421
25 0.002692 0.002648 0.002736 0.002795 0.002647
26 0.003439 0.003362 0.003517 0.003655 0.003397
27 0.004414 0.004368 0.004459 0.004527 0.004369
28 0.005895 0.005844 0.005946 0.006019 0.005853
29 0.007119 0.007100 0.007138 0.007163 0.007103
30 0.007188 0.007167 0.007209 0.007241 0.007172
