2.2 0.000000 0.000000 0.000000 0 0
4.200000 0.000000 0.000000 0.000000 0 0
6.200000 0.000000 0.000000 0.000000 0 0
8.200000 0.000000 0.000000 0.000000 0 0
10.200000 0.000000 0.000000 0.000000 0 0
12.200000 0.000000 0.000000 0.000000 0 0
14.200000 0.000000 0.000000 0.000000 0 0
16.200001 0.000000 0.000000 0.000000 0 0
18.200001 -9.000000 -12.162278 -5.837722 0 -10
20.200001 0.000000 0.000000 0.000000 0 0
22.200001 -0.769231 -1.751654 0.213192 0 -2
24.200001 -3.265306 -7.397062 0.866450 0 -8
26.200001 0.000000 0.000000 0.000000 0 0
28.200001 -2.033898 -4.942642 0.874845 0 -6
30.200001 -1.895716 -4.373943 0.582511 0 -6
32.200001 -1.860903 -4.801094 1.079288 0 -7
34.200001 -0.222222 -0.855111 0.410667 0 -2
36.200001 -1.643910 -4.325268 1.037447 0 -7
38.200001 -3.601244 -8.554414 1.351925 0 -13
40.200001 -1.753153 -3.812103 0.305797 0 -5
42.200001 -0.992481 -2.755386 0.770423 0 -5
44.200001 -2.902845 -5.772666 -0.033024 0 -7
46.200001 -4.335781 -9.447070 0.775508 0 -15
48.200001 -3.692776 -7.393485 0.007932 0 -9
50.200001 -3.453833 -7.567991 0.660325 0 -12
52.200001 -2.232389 -5.287527 0.822749 0 -8
54.200001 -1.576259 -3.854432 0.701915 0 -5
56.200001 -3.328109 -6.679336 0.023119 0 -9
58.200001 -6.894030 -13.676791 -0.111270 0 -17
60.200001 -2.781612 -6.001222 0.437999 0 -8
62.200001 -5.181832 -8.454983 -1.908682 0 -9
64.199997 -5.577685 -9.216699 -1.938671 0 -13
66.199997 -4.472047 -11.290290 2.346197 0 -17
68.199997 -4.346517 -8.246571 -0.446464 0 -9
70.199997 -6.001528 -9.481972 -2.521084 0 -10
72.199997 -7.427459 -13.628869 -1.226049 0 -19
74.199997 -6.961030 -14.162738 0.240678 0 -23
76.199997 -4.950950 -9.393567 -0.508332 0 -15
78.199997 -3.622117 -7.770655 0.526422 0 -10
80.199997 -6.362396 -10.264505 -2.460287 0 -12
82.199997 -3.872459 -8.051006 0.306089 0 -12
84.199997 -6.285124 -10.345545 -2.224702 0 -12
86.199997 -4.733414 -9.614732 0.147903 0 -15
88.199997 -7.313315 -13.643212 -0.983419 0 -15
90.199997 -7.449061 -13.045833 -1.852289 0 -17
92.199997 -6.761014 -10.476228 -3.045800 0 -14
94.199997 -7.445061 -12.649344 -2.240778 0 -14
96.199997 -7.066093 -13.957635 -0.174550 0 -18
98.199997 -7.188114 -13.198349 -1.177879 0 -18
100.199997 -6.389230 -11.922111 -0.856348 0 -18
102.199997 -7.168424 -11.585821 -2.751028 0 -14
104.199997 -6.144001 -9.837589 -2.450412 0 -9
106.199997 -5.163917 -8.768303 -1.559532 0 -12
108.199997 -5.521357 -10.449620 -0.593094 0 -13
110.199997 -7.876476 -15.233743 -0.519209 0 -19
112.199997 -7.269979 -14.680699 0.140740 0 -18
114.199997 -3.415648 -7.579848 0.748552 0 -11
116.199997 -5.876510 -11.039601 -0.713419 0 -13
118.199997 -7.704434 -14.254621 -1.154247 0 -17
120.199997 -10.902507 -16.119202 -5.685812 0 -19
122.199997 -8.346877 -13.252552 -3.441203 -1 -14
124.199997 -7.998490 -13.704091 -2.292890 0 -17
126.199997 -9.202169 -14.032927 -4.371410 0 -16
128.199997 -9.454265 -14.890482 -4.018048 0 -14
130.199997 -5.593083 -9.902570 -1.283595 0 -13
132.199997 -8.767525 -14.775121 -2.759930 0 -14
134.199997 -5.916110 -10.632883 -1.199338 0 -13
136.199997 -11.297371 -16.730485 -5.864257 -5 -21
138.199997 -6.918215 -11.852060 -1.984370 0 -13
140.199997 -10.284373 -17.529121 -3.039624 0 -23
142.199997 -7.960786 -12.211580 -3.709992 0 -16
144.199997 -5.180607 -11.473547 1.112333 0 -14
146.199997 -9.795407 -13.775277 -5.815537 -4 -15
148.199997 -7.583289 -10.937154 -4.229424 -3 -14
150.199997 -9.360033 -13.031185 -5.688881 -4 -17
