2.6 0.000000 0.000000 0.000000 0 0
4.600000 0.000000 0.000000 0.000000 0 0
6.600000 0.000000 0.000000 0.000000 0 0
8.600000 0.000000 0.000000 0.000000 0 0
10.600000 0.000000 0.000000 0.000000 0 0
12.600000 0.000000 0.000000 0.000000 0 0
14.600000 0.000000 0.000000 0.000000 0 0
16.600000 0.000000 0.000000 0.000000 0 0
18.600000 0.000000 0.000000 0.000000 0 0
20.600000 -2.777778 -3.597627 -1.957928 -2 -2
22.600000 0.000000 0.000000 0.000000 0 0
24.600000 0.000000 0.000000 0.000000 0 0
26.600000 0.000000 0.000000 0.000000 0 0
28.600000 0.000000 0.000000 0.000000 0 0
30.600000 0.000000 0.000000 0.000000 0 0
32.599998 -7.042253 -7.086793 -6.997714 -7 -7
34.599998 -7.446808 -7.917786 -6.975831 -7 -7
36.599998 -1.010101 -1.020748 -0.999454 -1 -1
38.599998 -17.272728 -17.560208 -16.985247 -17 -17
40.599998 0.000000 0.000000 0.000000 0 0
42.599998 -5.053126 -7.596979 -2.509272 0 -6
44.599998 -8.396947 -8.815366 -7.978528 -8 -8
46.599998 -8.984379 -12.692515 -5.276242 -4 -11
48.599998 -16.620690 -19.727797 -13.513582 -14 -20
50.599998 -17.268643 -22.961203 -11.576083 -1 -19
52.599998 -4.931963 -7.833575 -2.030352 -3 -9
54.599998 -1.775148 -2.972736 -0.577560 0 -2
56.599998 -10.122614 -16.731793 -3.513435 -2 -16
58.599998 -4.448655 -8.945727 0.048417 0 -9
60.599998 -9.105794 -11.638835 -6.572752 -6 -13
62.599998 -7.214260 -10.983840 -3.444680 -2 -11
64.599998 -13.608388 -19.019124 -8.197652 -7 -21
66.599998 -7.321647 -14.782914 0.139621 0 -17
68.599998 -6.828876 -13.812379 0.154627 0 -18
70.599998 -8.227691 -16.181929 -0.273452 0 -20
72.599998 -12.641729 -20.443686 -4.839773 0 -22
74.599998 -9.989603 -17.720623 -2.258584 0 -22
76.599998 -12.804071 -19.801221 -5.806922 -4 -23
78.599998 -14.839684 -21.759965 -7.919403 -7 -24
80.599998 -15.016824 -20.073584 -9.960064 -6 -21
82.599998 -13.291501 -23.179854 -3.403148 0 -32
84.599998 -5.642685 -10.179869 -1.105501 0 -12
86.599998 -13.091399 -20.293364 -5.889433 -1 -23
88.599998 -15.059175 -19.400537 -10.717814 -8 -23
90.599998 -13.169365 -21.829390 -4.509340 0 -27
92.599998 -17.584698 -24.108841 -11.060556 -6 -26
94.599998 -14.849636 -24.017344 -5.681929 -3 -28
96.599998 -15.121113 -22.340805 -7.901421 0 -25
98.599998 -15.239440 -23.063973 -7.414906 -4 -23
100.599998 -14.353807 -24.631437 -4.076178 0 -26
102.599998 -14.995756 -20.170027 -9.821485 -5 -21
104.599998 -10.633083 -18.601602 -2.664565 0 -26
106.599998 -14.931641 -21.160841 -8.702441 -5 -27
108.599998 -13.060257 -18.980071 -7.140442 -4 -21
110.599998 -18.070753 -26.212662 -9.928844 -3 -29
112.599998 -15.450882 -21.186084 -9.715679 -5 -23
114.599998 -16.697701 -24.569462 -8.825939 -2 -32
116.599998 -17.345530 -26.416705 -8.274354 0 -26
118.599998 -17.298826 -27.466807 -7.130844 -1 -33
120.599998 -12.290601 -19.909479 -4.671723 0 -26
122.599998 -17.156477 -22.795465 -11.517489 -8 -23
124.599998 -17.457529 -26.501731 -8.413327 -8 -33
126.599998 -15.771522 -21.451148 -10.091897 -9 -27
128.600006 -17.244446 -22.832769 -11.656123 -6 -23
130.600006 -15.132804 -22.266240 -7.999368 -5 -24
132.600006 -19.992404 -25.112186 -14.872623 -11 -24
134.600006 -12.215879 -18.129716 -6.302041 -1 -18
136.600006 -15.059614 -21.448783 -8.670446 0 -22
138.600006 -22.202269 -29.807988 -14.596549 -12 -33
140.600006 -19.483679 -24.386137 -14.581222 -12 -24
142.600006 -15.606736 -23.672216 -7.541255 -5 -23
144.600006 -18.398128 -26.653640 -10.142616 -4 -32
146.600006 -19.577345 -26.564105 -12.590586 -12 -33
148.600006 -13.549306 -20.519198 -6.579413 -3 -23
150.600006 -17.622162 -26.310482 -8.933841 -2 -28
