2.3 0.000045 0.000045 0.000045 0.000046 0.000044
4.300000 0.000363 0.000342 0.000385 0.000407 0.000352
6.300000 0.001193 0.001139 0.001246 0.001325 0.001153
8.300000 0.002551 0.002443 0.002660 0.002858 0.002503
10.300000 0.005141 0.005097 0.005185 0.005250 0.005101
12.300000 0.010179 0.010116 0.010242 0.010342 0.010128
14.300000 0.015901 0.015793 0.016009 0.016187 0.015827
16.299999 0.026683 0.026241 0.027125 0.026874 0.025429
18.299999 0.037110 0.037077 0.037143 0.037161 0.037051
20.299999 0.057766 0.055529 0.060003 0.058989 0.053442
22.299999 0.077247 0.075823 0.078670 0.079078 0.075308
24.299999 0.113485 0.103192 0.123779 0.128428 0.106533
26.299999 0.133878 0.130021 0.137734 0.141827 0.130078
28.299999 0.178709 0.174679 0.182738 0.183931 0.170675
30.299999 0.230452 0.226718 0.234186 0.238652 0.225561
32.299999 0.289790 0.277535 0.302045 0.313785 0.279415
34.299999 0.354764 0.348682 0.360846 0.366656 0.347095
36.299999 0.463695 0.397170 0.530221 0.651448 0.425640
38.299999 0.543028 0.500606 0.585450 0.661783 0.511155
40.299999 0.639716 0.632043 0.647388 0.650499 0.626311
42.299999 0.784340 0.763324 0.805356 0.825515 0.752742
44.299999 0.960319 0.847045 1.073594 1.262181 0.890011
46.299999 1.085068 1.063202 1.106934 1.120036 1.052566
48.299999 1.354597 1.036972 1.672222 2.255053 1.221740
50.299999 1.450295 1.429659 1.470931 1.496552 1.433091
52.299999 1.702600 1.625607 1.779592 1.915604 1.658584
54.299999 1.953897 1.904620 2.003173 2.053945 1.891850
56.299999 2.334946 1.976485 2.693406 3.346624 2.180791
58.299999 2.774708 2.271428 3.277989 3.989361 2.491986
60.299999 2.916872 2.753409 3.080334 3.357584 2.787681
62.299999 3.417414 2.796750 4.038079 5.178593 3.168195
64.300003 1.415672 1.281026 1.550319 1.777710 1.315820
66.300003 1.765519 1.318063 2.212975 3.022237 1.552190
68.300003 1.934600 1.712702 2.156497 2.562373 1.838026
70.300003 2.331177 1.899094 2.763260 3.533983 2.101188
72.300003 2.500839 2.435591 2.566088 2.666272 2.427379
74.300003 3.028224 2.391919 3.664528 4.834035 2.768431
76.300003 3.493437 2.526205 4.460670 6.243663 3.114647
78.300003 3.761369 3.323251 4.199487 4.994398 3.542323
80.300003 4.483737 3.804518 5.162957 5.760389 4.040298
82.300003 5.071897 4.278342 5.865452 6.982541 4.542615
84.300003 5.274745 4.996017 5.553473 6.006015 5.091672
86.300003 5.865210 5.484509 6.245911 6.854664 5.628879
88.300003 6.375150 6.301699 6.448601 6.493252 6.283911
90.300003 7.126275 6.945716 7.306835 7.538373 6.952301
92.300003 7.865773 7.724853 8.006692 8.097070 7.641606
94.300003 8.592905 8.511111 8.674698 8.712522 8.448175
96.300003 10.973274 8.376877 13.569671 16.938981 9.441208
98.300003 10.802889 9.936142 11.669635 13.111082 10.227645
100.300003 12.678813 10.328934 15.028691 17.952904 11.258932
102.300003 12.671850 12.037627 13.306072 14.081615 12.175563
104.300003 15.210501 11.471188 18.949813 25.477298 13.328637
106.300003 16.207237 13.507640 18.906834 21.662263 14.570013
108.300003 16.345524 15.621378 17.069670 18.288711 15.804637
110.300003 18.218918 15.679448 20.758389 25.419525 17.127620
112.300003 20.854775 16.326312 25.383237 30.371812 18.556770
114.300003 21.092111 18.631655 23.552567 28.070125 20.079639
116.300003 24.403653 17.724613 31.082693 42.857029 21.503751
118.300003 26.133924 20.620154 31.647694 38.095341 23.258520
120.300003 29.958974 20.089145 39.828802 56.855222 25.142471
122.300003 29.327357 24.681400 33.973313 42.104422 26.950182
124.300003 32.010445 23.409587 40.611303 56.483195 29.004626
126.300003 33.810563 28.259921 39.361204 49.222287 30.854243
128.300003 18.387391 15.007067 21.767716 25.316573 16.329495
130.300003 18.209429 17.931119 18.487739 18.968189 18.031013
132.300003 21.399527 17.013355 25.785699 33.734474 19.590285
134.300003 21.908191 20.755106 23.061275 25.073688 21.230844
136.300003 24.349637 22.365641 26.333633 28.568654 22.962497
138.300003 27.363191 21.484373 33.242009 43.914210 24.881735
140.300003 34.875945 24.741076 45.010814 53.214262 26.918319
142.300003 31.412125 26.820239 36.004010 43.708117 29.066367
144.300003 34.081871 29.738811 38.424930 43.610439 31.109369
146.300003 34.244768 33.829791 34.659744 35.283893 33.816294
148.300003 36.694024 36.430103 36.957944 37.168523 36.330027
150.300003 40.129667 36.930794 43.328540 49.187800 38.459651
